"","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","Reporting.District","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Address","Cross.Street","Location","Zip.Codes","Census.Tracts","Precinct.Boundaries","LA.Specific.Plans","Council.Districts","Neighborhood.Councils..Certified."
"267077",141010650,"2014-06-08T00:00:00.000","2014-06-08T00:00:00.000",230,10,"West Valley",1063,997,"TRAFFIC COLLISION","3011 3034 3028 3101 3401 3701 4010",NA,"M","O",101,"STREET","VENTURA","SHIRLEY","{'longitude': '-118.5578', 'latitude': '34.1728'}",19339,321,1494,6,4,10
"445812",100316532,"2010-06-28T00:00:00.000","2010-06-26T00:00:00.000",700,3,"Southwest",321,997,"TRAFFIC COLLISION","",54,"M","B",101,"STREET","LA CIENEGA","JEFFERSON","{'longitude': '-118.3721', 'latitude': '34.0267'}",23077,667,1119,NA,12,17
"56569",181809916,"2018-04-16T00:00:00.000","2018-04-16T00:00:00.000",140,18,"Southeast",1842,997,"TRAFFIC COLLISION","4025 3037 3006 3028 3101",NA,"M","O",101,"STREET","BROADWAY                     BL","111TH                        ST","{'longitude': '-118.2784', 'latitude': '33.9348'}",24355,812,704,7,14,NA
"225529",150809714,"2015-05-18T00:00:00.000","2015-04-13T00:00:00.000",1100,8,"West LA",892,997,"TRAFFIC COLLISION","3008 3025 3029 3035 3037 3101 3401 3701 4008",43,"M","W",101,"STREET","PICO                         BL","BARRINGTON                   AV","{'longitude': '-118.4457', 'latitude': '34.0316'}",24029,889,1128,9,10,50
"120731",170807075,"2017-03-08T00:00:00.000","2017-03-08T00:00:00.000",1815,8,"West LA",811,997,"TRAFFIC COLLISION","3004 3026 3035 3037 3101 3401 3701 4008",48,"F","W",101,"STREET","PCH","PORTO MARINA                 WY","{'longitude': '-118.5606', 'latitude': '34.0401'}",25066,836,1389,NA,10,NA
"160722",160614865,"2016-06-24T00:00:00.000","2016-06-24T00:00:00.000",1005,6,"Hollywood",656,997,"TRAFFIC COLLISION","3009 3026 3035 3036 3101 3401 3701 4027",20,"M","B",101,"STREET","CAHUENGA                     BL","ELEANOR                      AV","{'longitude': '-118.3289', 'latitude': '34.0898'}",23669,442,535,NA,8,34
"43259",181514354,"2018-07-13T00:00:00.000","2018-07-13T00:00:00.000",1400,15,"N Hollywood",1525,997,"TRAFFIC COLLISION","3008 3036 3029 3101 3401 3701 4026 3025",26,"M","W",101,"STREET","VICTORY                      BL","LAUREL CANYON                BL","{'longitude': '-118.3965', 'latitude': '34.1867'}",8889,189,495,NA,5,13
"409404",111310448,"2011-04-16T00:00:00.000","2011-04-16T00:00:00.000",1900,13,"Newton",1391,997,"TRAFFIC COLLISION","",45,"M","B",101,"STREET","BROADWAY","62ND                         ST","{'longitude': '-118.2783', 'latitude': '33.9833'}",22352,785,993,7,13,46
"171966",161509702,"2016-04-13T00:00:00.000","2016-04-13T00:00:00.000",1545,15,"N Hollywood",1543,997,"TRAFFIC COLLISION","3004 3036 3025 3101 3401 3701 4026",25,"F","H",101,"STREET","BURBANK                      BL","RHODES                       AV","{'longitude': '-118.4031', 'latitude': '34.1722'}",8890,188,504,NA,5,70
"82540",170518116,"2017-11-02T00:00:00.000","2017-11-02T00:00:00.000",1620,5,"Harbor",517,997,"TRAFFIC COLLISION","0605 1300 4005 3028 3030 3036 3004 3602",35,"M","H",101,"STREET","OPP","FRIES","{'longitude': '-118.2582', 'latitude': '33.7873'}",3350,961,640,NA,15,15
"422202",110704205,"2011-01-05T00:00:00.000","2011-01-02T00:00:00.000",1,7,"Wilshire",789,997,"TRAFFIC COLLISION","",NA,"F","X",101,"STREET","6TH                          ST","WASHINGTON                   BL","{'longitude': '-118.3236', 'latitude': '34.0399'}",23080,649,927,NA,12,19
"313256",131711245,"2013-06-01T00:00:00.000","2013-06-01T00:00:00.000",1245,17,"Devonshire",1756,997,"TRAFFIC COLLISION","3011 3032 3101 3401 3701 4026 3030 3037",37,"M","O",301,"GAS STATION","10100    BALBOA                       BL","","{'longitude': '-118.5024', 'latitude': '34.2539'}",18514,84,1420,39,2,87
"452484",100312378,"2010-05-02T00:00:00.000","2010-05-02T00:00:00.000",1915,3,"Southwest",334,997,"TRAFFIC COLLISION","",NA,"M","O",101,"STREET","JEFFERSON                    BL","11TH                         AV","{'longitude': '-118.3293', 'latitude': '34.0256'}",23079,662,920,7,12,19
"439542",101919345,"2010-08-17T00:00:00.000","2010-08-17T00:00:00.000",1725,19,"Mission",1905,997,"TRAFFIC COLLISION","",49,"F","W",101,"STREET","SAYRE                        ST","S  FOOTHILL                     BL","{'longitude': '-118.4338', 'latitude': '34.3102'}",18912,46,1307,NA,1,47
"167263",160313009,"2016-05-13T00:00:00.000","2016-05-13T00:00:00.000",2140,3,"Southwest",334,997,"TRAFFIC COLLISION","3004 3026 3101 4003",31,"M","B",101,"STREET","CRENSHAW                     BL","JEFFERSON                    BL","{'longitude': '-118.3351', 'latitude': '34.0256'}",23079,668,926,7,12,17
"241744",141323558,"2014-12-16T00:00:00.000","2014-12-16T00:00:00.000",1750,13,"Newton",1371,997,"TRAFFIC COLLISION","3101 3401 3701 3004 3026 3029 3036 3602",30,"M","H",101,"STREET","54TH                         ST","GRAND                        AV","{'longitude': '-118.28', 'latitude': '33.9933'}",23668,746,988,7,13,NA
"55453",181410898,"2018-04-23T00:00:00.000","2018-04-23T00:00:00.000",1755,14,"Pacific",1438,997,"TRAFFIC COLLISION","3004 3028 3034 3037 3101 3401 3701 4027 3002",69,"M","W",101,"STREET","WESTWOOD                     BL","VENICE                       BL","{'longitude': '-118.4098', 'latitude': '34.0172'}",23451,897,846,NA,6,74
"212214",150913794,"2015-07-18T00:00:00.000","2015-07-18T00:00:00.000",1750,9,"Van Nuys",905,997,"TRAFFIC COLLISION","3004 3036 3026 3101 3401 3701 4026",44,"M","W",101,"STREET","SATICOY                      ST","VAN NUYS                     BL","{'longitude': '-118.4488', 'latitude': '34.2085'}",19733,218,263,NA,3,18
"345409",121318984,"2012-09-12T00:00:00.000","2012-09-12T00:00:00.000",1900,13,"Newton",1385,997,"TRAFFIC COLLISION","3004 3030 3036 3101 3401 3701",33,"M","H",101,"STREET","SAN PEDRO","62ND                         ST","{'longitude': '-118.2695', 'latitude': '33.9834'}",22352,786,858,7,13,46
"39924",180120278,"2018-08-02T00:00:00.000","2018-08-02T00:00:00.000",1840,1,"Central",134,997,"TRAFFIC COLLISION","3101 3401 3701 3004 3030",33,"M","W",101,"STREET","BROADWAY","3RD","{'longitude': '-118.248', 'latitude': '34.051'}",22728,541,1183,NA,9,76
"72147",180604307,"2018-01-07T00:00:00.000","2018-01-07T00:00:00.000",130,6,"Hollywood",622,997,"TRAFFIC COLLISION","3006 3028 3035 3037 3101 3401 3701 4027",30,"F","O",101,"STREET","HOLLYWOOD                    BL","CURSON                       AV","{'longitude': '-118.355', 'latitude': '34.1017'}",23677,456,625,NA,7,82
"455837",100708215,"2010-04-07T00:00:00.000","2010-04-05T00:00:00.000",2125,7,"Wilshire",701,997,"TRAFFIC COLLISION","",47,"F","W",101,"STREET","MELROSE","CRESCENT HEIGHTS","{'longitude': '-118.3659', 'latitude': '34.0838'}",23677,460,802,NA,6,26
"217100",151010689,"2015-06-13T00:00:00.000","2015-06-13T00:00:00.000",855,10,"West Valley",1089,997,"TRAFFIC COLLISION","3004 3037 3026 3101 3401 3701 4026",74,"M","W",101,"STREET","VENTURA                      BL","GLORIA                       AV","{'longitude': '-118.4814', 'latitude': '34.1561'}",19737,338,665,6,6,62
"317488",131911041,"2013-04-28T00:00:00.000","2013-04-28T00:00:00.000",1415,19,"Mission",1902,997,"TRAFFIC COLLISION","3037 4026 3004 3026 3101 3401 3701",55,"M","W",101,"STREET","ROXFORD                      ST","FOOTHILL                     BL","{'longitude': '-118.4602', 'latitude': '34.3218'}",18912,45,291,NA,1,47
"29686",180323533,"2018-10-19T00:00:00.000","2018-10-06T00:00:00.000",840,3,"Southwest",378,997,"TRAFFIC COLLISION","3028 4003 3012",35,"M","B",101,"STREET","VERMONT                      AV","MARTIN LUTHER KING JR        BL","{'longitude': '-118.2915', 'latitude': '34.0109'}",23668,NA,977,7,13,32
"202249",150218364,"2015-09-23T00:00:00.000","2015-09-23T00:00:00.000",600,2,"Rampart",265,997,"TRAFFIC COLLISION","3101 3401 3701 3003 3036 3026",37,"F","B",101,"STREET","7TH","WESTLAKE","{'longitude': '-118.2756', 'latitude': '34.0559'}",24352,570,628,NA,11,68
"96956",171114644,"2017-08-05T00:00:00.000","2017-08-05T00:00:00.000",50,11,"Northeast",1127,997,"TRAFFIC COLLISION","3101 3401 3701 3011 3027 3034",29,"M","H",101,"STREET","AVENUE 62","FIGUEROA                     ST","{'longitude': '-118.1893', 'latitude': '34.12'}",23673,362,598,NA,9,93
"87530",170716548,"2017-10-04T00:00:00.000","2017-10-04T00:00:00.000",1900,7,"Wilshire",743,997,"TRAFFIC COLLISION","3004 3025 3035 3036 3101 3401 3701 4027",27,"M","H",101,"STREET","WILSHIRE","CRESCENT HEIGHTS","{'longitude': '-118.3575', 'latitude': '34.0592'}",23667,638,1083,NA,7,26
"126556",170305826,"2017-01-29T00:00:00.000","2017-01-29T00:00:00.000",2145,3,"Southwest",399,997,"TRAFFIC COLLISION","3004 3026 3101 4003 3036",23,"M","H",101,"STREET","FIGUEROA                     ST","VERNON                       AV","{'longitude': '-118.2827', 'latitude': '34.0038'}",23668,735,865,7,13,2
"149755",160916536,"2016-09-02T00:00:00.000","2016-09-02T00:00:00.000",545,9,"Van Nuys",904,997,"TRAFFIC COLLISION","3006 3037 3030 3028 3101 3401 3701 4026",NA,"X","X",101,"STREET","SATICOY                      ST","KESTER                       AV","{'longitude': '-118.4575', 'latitude': '34.2085'}",19733,218,581,NA,3,18
"346070",122016708,"2012-09-11T00:00:00.000","2012-09-07T00:00:00.000",1900,20,"Olympic",2019,997,"TRAFFIC COLLISION","3006 3030 3035 3037 3101 3401 3701",48,"M","W",101,"STREET","VIRGIL","1ST                          ST","{'longitude': '-118.2868', 'latitude': '34.0735'}",22721,579,885,16,8,80
"257222",141516071,"2014-08-24T00:00:00.000","2014-08-24T00:00:00.000",1750,15,"N Hollywood",1508,997,"TRAFFIC COLLISION","3006 3037 3034 3028 3101 3401 3701 4026",62,"F","A",101,"STREET","SATICOY                      ST","DENNY                        AV","{'longitude': '-118.3648', 'latitude': '34.2085'}",19335,164,483,NA,5,21
"317457",130509088,"2013-04-28T00:00:00.000","2013-04-28T00:00:00.000",430,5,"Harbor",507,997,"TRAFFIC COLLISION","3028 3030 3101 3006",NA,"M","H",101,"STREET","WESTERN                      AV","PLAZA DEL AMO","{'longitude': '-118.3089', 'latitude': '33.8229'}",25715,946,1321,NA,15,55
"30081",181518920,"2018-10-03T00:00:00.000","2018-10-03T00:00:00.000",800,15,"N Hollywood",1526,997,"TRAFFIC COLLISION","3009 3026 3037 3602 3101 3401 3701 4026",25,"M","H",101,"STREET","OXNARD                       ST","LANKERSHIM                   BL","{'longitude': '-118.3834', 'latitude': '34.1794'}",8488,192,520,NA,5,13
"402051",110913142,"2011-06-16T00:00:00.000","2011-06-16T00:00:00.000",1045,9,"Van Nuys",985,997,"TRAFFIC COLLISION","",26,"F","A",101,"STREET","VENTURA                      BL","COLBATH                      AV","{'longitude': '-118.4366', 'latitude': '34.1489'}",19736,334,682,6,7,83
"237773",151504780,"2015-01-15T00:00:00.000","2015-01-15T00:00:00.000",805,15,"N Hollywood",1506,997,"TRAFFIC COLLISION","3003 3026 3101 3401 3701 4026 3036",24,"F","H",101,"STREET","TUJUNGA                      AV","SHERMAN                      WY","{'longitude': '-118.379', 'latitude': '34.2012'}",8888,170,1298,NA,5,21
"97679",172014889,"2017-08-02T00:00:00.000","2017-08-01T00:00:00.000",1000,20,"Olympic",2036,997,"TRAFFIC COLLISION","3006 3028 3030 3035 3036 3101 3401 3701 4020",39,"F","O",101,"STREET","WILSHIRE                     BL","NEW HAMPSHIRE","{'longitude': '-118.2929', 'latitude': '34.0618'}",22722,597,1316,NA,12,89
"247940",142018723,"2014-10-31T00:00:00.000","2014-10-31T00:00:00.000",515,20,"Olympic",2049,997,"TRAFFIC COLLISION","3004 3026 3035 3037 3101 3401 3701 4027",71,"M","K",101,"STREET","8TH                          ST","HOOVER                       ST","{'longitude': '-118.2842', 'latitude': '34.0577'}",24352,569,867,NA,11,63
"380206",111521895,"2011-12-06T00:00:00.000","2011-12-06T00:00:00.000",2200,15,"N Hollywood",1516,997,"TRAFFIC COLLISION","",32,"F","H",101,"STREET","LANKERSHIM","VANOWEN","{'longitude': '-118.3878', 'latitude': '34.194'}",8888,174,480,NA,5,14
"450238",101214869,"2010-05-20T00:00:00.000","2010-05-20T00:00:00.000",1635,12,"77th Street",1245,997,"TRAFFIC COLLISION","",26,"F","H",101,"STREET","64TH                         ST","DENKER                       AV","{'longitude': '-118.3046', 'latitude': '33.9814'}",23678,770,1158,7,14,35
"211609",150914025,"2015-07-23T00:00:00.000","2015-07-22T00:00:00.000",1235,9,"Van Nuys",911,997,"TRAFFIC COLLISION","3004 3037 3030 3028 3101 3401 3701 4009",68,"M","W",101,"STREET","SEPULVEDA                    BL","VANOWEN                      ST","{'longitude': '-118.4662', 'latitude': '34.1939'}",19734,227,560,NA,3,18
"74432",170720280,"2017-12-22T00:00:00.000","2017-12-21T00:00:00.000",155,7,"Wilshire",735,997,"TRAFFIC COLLISION","3004 3026 3029 3035 3037 3101 3401 3701 4007",20,"F","H",101,"STREET","WILSHIRE                     BL","DETROIT                      ST","{'longitude': '-118.3451', 'latitude': '34.0623'}",23667,635,332,NA,7,26
"320053",130610949,"2013-04-08T00:00:00.000","2013-04-07T00:00:00.000",2145,6,"Hollywood",668,997,"TRAFFIC COLLISION","3035 3037 3101 3401 3701 4006 1300 3004 3030",30,"M","A",101,"STREET","WESTERN","SUNSET","{'longitude': '-118.3092', 'latitude': '34.0981'}",23445,428,456,16,8,58
"191095",150717980,"2015-12-05T00:00:00.000","2015-12-05T00:00:00.000",1250,7,"Wilshire",706,997,"TRAFFIC COLLISION","3004 3026 3035 3037 3101 3401 3701 4027",56,"F","H",101,"STREET","HIGHLAND                     AV","ROSEWOOD                     AV","{'longitude': '-118.3386', 'latitude': '34.0803'}",23667,445,1355,NA,6,86
"126297",170505336,"2017-01-31T00:00:00.000","2017-01-31T00:00:00.000",2100,5,"Harbor",503,997,"TRAFFIC COLLISION","3034 4005 3011 3028",NA,"M","O",101,"STREET","LOMITA                       BL","MCCOY                        AV","{'longitude': '-118.2898', 'latitude': '33.7978'}",26327,957,211,NA,NA,NA
"223321",151212088,"2015-04-28T00:00:00.000","2015-04-28T00:00:00.000",1605,12,"77th Street",1255,997,"TRAFFIC COLLISION","4025 3028 3101 3002 3004 3036 3034 3602",38,"M","W",101,"STREET","NORMANDIE                    AV","FLORENCE                     AV","{'longitude': '-118.3003', 'latitude': '33.9746'}",23675,772,1054,7,14,35
"431561",100324403,"2010-10-21T00:00:00.000","2010-10-21T00:00:00.000",1730,3,"Southwest",397,997,"TRAFFIC COLLISION","",46,"M","B",101,"STREET","KING","NORMANDIE","{'longitude': '-118.298', 'latitude': '34.0073'}",23668,733,1153,7,13,2
"271553",141911128,"2014-05-04T00:00:00.000","2014-05-04T00:00:00.000",55,19,"Mission",1918,997,"TRAFFIC COLLISION","3012 3037 3028 3101 3401 3701 4026",36,"F","H",101,"STREET","FOOTHILL","GRIDLEY","{'longitude': '-118.4263', 'latitude': '34.304'}",18912,42,285,NA,1,47
"424074",110605372,"2011-01-19T00:00:00.000","2010-12-18T00:00:00.000",900,6,"Hollywood",645,997,"TRAFFIC COLLISION","",21,"M","H",101,"STREET","SUNSET                       BL","ORANGE","{'longitude': '-118.3414', 'latitude': '34.098'}",23446,414,1303,NA,8,34
"229652",150608816,"2015-03-15T00:00:00.000","2015-03-15T00:00:00.000",1250,6,"Hollywood",645,997,"TRAFFIC COLLISION","3002 3004 3025 3034 3037 3101 3401 3701 4027",NA,"","",101,"STREET","HIGHLAND                     AV","HOLLYWOOD                    BL","{'longitude': '-118.3387', 'latitude': '34.1016'}",23446,414,1303,NA,8,82
"437521",100622043,"2010-09-05T00:00:00.000","2010-09-03T00:00:00.000",1700,6,"Hollywood",625,997,"TRAFFIC COLLISION","1501",NA,"M","O",101,"STREET","2500    OUTPOST                      DR","","{'longitude': '-118.3444', 'latitude': '34.1152'}",24033,408,627,11,7,82
"418585",111906070,"2011-02-03T00:00:00.000","2011-02-03T00:00:00.000",1720,19,"Mission",1999,997,"TRAFFIC COLLISION","",30,"M","H",101,"STREET","WOODMAN","CANTARA","{'longitude': '-118.4319', 'latitude': '34.2196'}",19730,151,461,NA,3,59
"265317",140810436,"2014-06-24T00:00:00.000","2014-06-22T00:00:00.000",2300,8,"West LA",853,997,"TRAFFIC COLLISION","3006 3028 3030 3035 3037 3101 3401 3701 4027",30,"M","W",101,"STREET","NEBRASKA","DROCKTON","{'longitude': '-118.4491', 'latitude': '34.0445'}",23443,861,746,9,10,50
"432486",100518518,"2010-10-13T00:00:00.000","2010-10-13T00:00:00.000",745,5,"Harbor",513,997,"TRAFFIC COLLISION","0605",30,"F","H",101,"STREET","ANAHEIM","GAFFEY","{'longitude': '-118.3', 'latitude': '33.7835'}",26327,950,1448,NA,15,29
"370957",121207385,"2012-02-20T00:00:00.000","2012-02-20T00:00:00.000",255,12,"77th Street",1273,997,"TRAFFIC COLLISION","0605",23,"F","B",101,"STREET","VAN NESS                     AV","ARBOR VITAE                  ST","{'longitude': '-118.3177', 'latitude': '33.9527'}",23678,779,1168,7,14,20
"336484",121522359,"2012-11-21T00:00:00.000","2012-11-21T00:00:00.000",1240,15,"N Hollywood",1523,997,"TRAFFIC COLLISION","3004 3037 3026 3101 3401 3701 4026",41,"F","O",101,"STREET","VICTORY                      BL","HOLLYWOOD                    FY","{'longitude': '-118.4013', 'latitude': '34.1867'}",8889,188,495,NA,5,13
"291129",130222644,"2013-11-24T00:00:00.000","2013-11-24T00:00:00.000",220,2,"Rampart",251,997,"TRAFFIC COLLISION","3101 3401 3701 3006 3030 0605",NA,"M","O",101,"STREET","RAMPART                      BL","WILSHIRE                     BL","{'longitude': '-118.2823', 'latitude': '34.0609'}",24352,558,884,NA,11,63
"409787",110209240,"2011-04-13T00:00:00.000","2011-04-13T00:00:00.000",1315,2,"Rampart",235,997,"TRAFFIC COLLISION","",31,"F","B",101,"STREET","ALVARADO                     ST","VALLEY                       ST","{'longitude': '-118.2715', 'latitude': '34.0648'}",24352,554,518,NA,8,67
"418260",110805609,"2011-02-06T00:00:00.000","2011-02-05T00:00:00.000",1900,8,"West LA",817,997,"TRAFFIC COLLISION","",52,"F","B",101,"STREET","LINDBROOK","WESTWOOD","{'longitude': '-118.4446', 'latitude': '34.0596'}",23442,847,1254,9,6,72
"433946",100716005,"2010-10-03T00:00:00.000","2010-10-02T00:00:00.000",1520,7,"Wilshire",762,997,"TRAFFIC COLLISION","",44,"F","W",101,"STREET","LA CIENEGA","PICO","{'longitude': '-118.3762', 'latitude': '34.0529'}",23666,645,709,NA,6,95
"195857",150919436,"2015-11-03T00:00:00.000","2015-11-03T00:00:00.000",1545,9,"Van Nuys",905,997,"TRAFFIC COLLISION","3008 3036 3029 3026 3101 3401 3701 4026",23,"M","H",101,"STREET","VAN NUYS                     BL","VOSE                         ST","{'longitude': '-118.4531', 'latitude': '34.2048'}",19733,219,1324,NA,3,18
"368941",120706902,"2012-03-07T00:00:00.000","2012-03-07T00:00:00.000",40,7,"Wilshire",769,997,"TRAFFIC COLLISION","3004 3026 3035 3036 3401 3701 3101",47,"F","O",101,"STREET","ARLINGTON","PICO","{'longitude': '-118.3177', 'latitude': '34.0472'}",23080,615,823,NA,12,52
"290002",132019933,"2013-12-04T00:00:00.000","2013-12-04T00:00:00.000",1330,20,"Olympic",2069,997,"TRAFFIC COLLISION","3004 3026 3035 3037 3101 3401 3701 4027",42,"F","W",101,"STREET","VERMONT                      AV","12TH                         ST","{'longitude': '-118.2916', 'latitude': '34.0491'}",22723,622,479,NA,11,8
"115915",170110763,"2017-04-06T00:00:00.000","2017-04-06T00:00:00.000",1410,1,"Central",162,997,"TRAFFIC COLLISION","3101 3401 3701 3004 3026 3036",33,"M","H",101,"STREET","HOPE                         ST","8TH                          ST","{'longitude': '-118.2604', 'latitude': '34.0451'}",23076,547,1050,NA,9,76
"24119",181018321,"2018-11-08T00:00:00.000","2018-11-08T00:00:00.000",830,10,"West Valley",1033,997,"TRAFFIC COLLISION","3006 3037 3030 3028 3101 3401 3701 4026",36,"F","H",101,"STREET","CALVERT                      ST","RESEDA                       BL","{'longitude': '-118.536', 'latitude': '34.1819'}",18909,268,305,NA,4,10
